Time (h),X_mean (g/L),X_std (g/L),X_lower95 (g/L),X_upper95 (g/L),X_sig_total (g/L),S_mean (g/L),S_std (g/L),S_lower95 (g/L),S_upper95 (g/L),S_sig_total (g/L),P_mean (g/L),P_std (g/L),P_lower95 (g/L),P_upper95 (g/L),P_sig_total (g/L),M_mean (g/L),M_std (g/L),M_lower95 (g/L),M_upper95 (g/L),M_sig_total (g/L),O2_mean (mg/L),O2_std (mg/L),O2_lower95 (mg/L),O2_upper95 (mg/L),O2_sig_total (mg/L),V_mean (L),V_std (L),V_lower95 (L),V_upper95 (L)
13.226452905811625,43.61551542542214,1.515628143122481,41.064272077945766,47.02490893957901,2.20018313752923,103.33085215461725,17.78341903733443,75.28554145883894,133.3396528840143,18.18040407902019,28.98014310166557,0.8867886081395674,27.471107024303006,30.954694734421505,1.3818094358432684,24.23238348567735,1.8359866573368808,21.346152748283018,27.761268833402227,2.038634947920825,4.134185411582533,0.06081017794425495,3.998031532709327,4.23726100021062,0.1629470900055309,11587.174348697394,1.9434265298480218e-11,11587.174348697365,11587.174348697432
13.37675350701403,44.065211366057504,1.5071113135637082,41.52765135201247,47.4551179936765,2.2063057454136086,103.07771993513686,17.75333689295859,75.08423401487342,133.03289322081787,18.149055247673658,29.33009909995066,0.882302414224077,27.828524670503743,31.29389966350169,1.3887932640314236,24.207980187473474,1.827788474611342,21.334637259966037,27.72110809665857,2.030865702657612,4.115781999409078,0.060392323285014225,3.980581484388101,4.218177639494965,0.1621668676836739,11605.210420841682,1.9637504973194062e-11,11605.210420841653,11605.21042084172
13.527054108216435,44.5097301055146,1.4983933974832258,41.98626115058551,47.8797196061506,2.212290936686459,102.82858800819774,17.723470074142643,74.88662973733251,132.73032911356475,18.117947845748418,29.676648953776045,0.8776661959532871,28.182837374002503,31.629375856554834,1.395682703165028,24.183614030259623,1.819631294044349,21.323094455902147,27.681063309704022,2.023137707765343,4.097611912441713,0.05996712498654892,3.963380209604717,4.199312312280414,0.16139195367764642,11623.246492985973,1.978438439426642e-11,11623.246492985942,11623.246492986009
13.67735470941884,44.94904484396957,1.489490547064229,42.440045642505375,48.29872238504793,2.218148152752027,102.58349079470993,17.693814809650217,74.69276482122719,132.4319993828115,18.087078403009254,30.019770020578527,0.87289119095829,28.5340022319214,31.961125428335695,1.4024836019256797,24.15928495375922,1.811514879756721,21.31152464665227,27.641133958908682,2.0154507251264575,4.079675713233451,0.0595352795577725,3.946426726862226,4.1806668717326305,0.16062265452415989,11641.28256513026,1.9687987074415423e-11,11641.28256513023,11641.282565130297
13.827655310621244,45.3831351062548,1.480418221140203,42.88895582350238,48.71213971037022,2.2238862340152314,102.34245658019839,17.664367139177227,74.5026699626309,132.1379364125654,18.056443217925505,30.359444101813278,0.8679881747768401,28.8819811325889,32.28915386660378,1.4092014168667857,24.134992897526168,1.8034389973273648,21.299928140238368,27.601319533738955,2.0078045180743156,4.061973980260826,0.05909755946888343,3.929719858348754,4.162242860470348,0.1598593051094579,11659.318637274553,2.0206344309552246e-11,11659.318637274517,11659.318637274586
13.97795591182365,45.81198568450097,1.471191522378403,43.33294901409021,49.11998930063333,2.229513636637593,102.10550851203189,17.63512308943196,74.31637054626115,131.8481673269637,18.02603853772745,30.695656716353813,0.8629676734611114,29.226740409806315,32.613469734992854,1.415841339081424,24.110737801133304,1.7954034138724404,21.28830524234039,27.561619526710178,2.0001988514663416,4.044506540984398,0.05865452412070541,3.913258298390238,4.144041548019286,0.15910213527554853,11677.354709418842,2.042620623052032e-11,11677.354709418805,11677.354709418874
14.128256513026054,46.2355870475343,1.4618244887547065,43.77198966726243,49.5222924316858,2.2350379933289495,101.8726642060046,17.606078961320666,74.13388633685642,131.56271312088134,17.995860836624523,31.02839738454869,0.8578394735806851,29.568251396305293,32.93408413960311,1.4224080177987914,24.086519604295557,1.787407898165343,21.276656256123022,27.52203343343044,1.9926334917924546,4.027273310917027,0.05820680714988121,3.897040573006646,4.12606390779896,0.15835140464407987,11695.390781563128,2.00501814879759e-11,11695.390781563094,11695.390781563163
14.278557114228459,46.65393451308504,1.4523309434951706,44.20604723638862,49.919074368161496,2.2404666754692344,101.64393645381799,17.577231200100922,73.9552307056145,131.28158973313893,17.96590669438374,31.357659088659737,0.8526131880337011,29.906488955951883,33.251011016348706,1.4289059091109741,24.062338248884426,1.7794522219827975,21.264981482457056,27.482560752577495,1.9851082084128104,4.010273919536847,0.05775501333873796,3.881065017731754,4.108310714918095,0.15760735141273596,11713.426853707417,2.0103742121640175e-11,11713.426853707382,11713.426853707451
14.428857715430862,47.067028281889705,1.4427239418300724,44.635098169821106,50.310364066487026,2.245806447654847,101.41933340303632,17.548575799453893,73.78041544793926,131.00480821462597,17.9361722148544,31.683438208511888,0.8472979458139281,30.24143285731955,33.564266925642286,1.4353390993634199,24.03819367377699,1.7715361565383962,21.253281219750065,27.443200985770666,1.977622770274039,3.9935077369214063,0.05729970940961857,3.865329757369721,4.090782429090551,0.1568701897323402,11731.462925851703,2.0226802292224234e-11,11731.46292585167,11731.46292585174
14.579158316633267,47.474872891133096,1.4330160221649408,45.05912302227117,50.69619305579845,2.2510636375535276,101.19885892292352,17.520108949645238,73.60944725597437,130.73237451678696,17.90665366302783,32.00573420733298,0.8419025071170738,30.573065779852644,33.873870283040425,1.4417113814145288,24.01408581862589,1.7636594750785048,21.24155576407284,27.403953637653423,1.970176948298925,3.9769740096663817,0.05684142451058849,3.849832870989741,4.0734793361474795,0.15614011443542855,11749.49899799599,2.0353182816615104e-11,11749.49899799596,11749.498997996028
14.729458917835672,47.87747709977976,1.4232190228103023,45.47810861649863,51.07659615269146,2.2562440348258193,100.98251273856411,17.49182693155026,73.44232879249024,130.46429037459714,17.877347362545855,32.324549540823526,0.836435145951928,30.901374805287194,34.1798418462178,1.4480261985775702,23.99001462336933,1.7558219525235,21.229805409193848,27.364818215829427,1.962770515054814,3.9606719440208544,0.05638066786062635,3.8345724105220906,4.056401462446457,0.15541731023788505,11767.535070140282,2.006255432561625e-11,11767.535070140248,11767.535070140317
14.879759519038076,48.27485381774221,1.4133445220852336,45.89204607772887,51.451611215612864,2.2613531873234773,100.77029049691683,17.46372597566828,73.27847195695603,130.20055328180598,17.84824955840702,32.63988960997,0.8309039543872011,31.226350060768542,34.482204545379155,1.4542868351319131,23.965980028157155,1.7480233654169368,21.218030446550173,27.325794230848025,1.955403244705258,3.944600381098634,0.05591791642592617,3.819546291591806,4.039548661692735,0.15470193610454583,11785.571142284569,1.9984063644329244e-11,11785.571142284536,11785.571142284603
15.030060120240481,48.66701955154692,1.4034030339830528,46.30093241506832,51.82127792808874,2.266395897578468,100.56218430714422,17.435802526107278,73.11657681956743,129.94115673483083,17.819356679473337,32.95176237100461,0.8253162898380377,31.547985811506063,34.7809826421669,1.4604961006827555,23.941981973179754,1.74026349177727,21.206231165281157,27.2868811961201,1.9480749128731425,3.9287580657201584,0.055453621952708684,3.8047523550556277,4.022920532918053,0.15399413692091596,11803.607214428863,2.0345052925011893e-11,11803.607214428825,11803.607214428894
15.180360721442886,49.0539944773291,1.3934048349488128,46.70476810868054,52.18563860802929,2.2713767654200514,100.35818266906163,17.40805318123989,72.95853474228826,129.68609067142577,17.79066527999376,33.26017838655489,0.8196793334576066,31.86627878866079,35.07620228523573,1.4666566691688685,23.91802039874277,1.7325421111687993,21.194407852244222,27.248078628057925,1.9407852967040402,3.9131436516675357,0.05498822992923651,3.790188168514258,4.006516537609359,0.15329405044555164,11821.64328657315,2.0189962998136774e-11,11821.643286573111,11821.643286573182
15.330661322645291,49.435801810576926,1.383359771229966,47.103557882002235,52.54473793850617,2.2763000621387266,100.15827107854196,17.38047443093146,72.80433366265613,129.4353417090014,17.762171787155633,33.56515038768907,0.8139999740972542,32.181228726206776,35.36789132419793,1.4727710092696136,23.894095245132203,1.7248590045458831,21.182560792087077,27.209386045859777,1.9335341747235593,3.8977556708232615,0.05452212951443888,3.775851367850634,3.990335947252884,0.15260178822489093,11839.679358717438,2.0161263675884946e-11,11839.6793587174,11839.67935871747
15.480961923847696,49.812467947932824,1.3732769708114916,47.49731013887506,52.89862194222581,2.2811695758432746,99.96243188997244,17.353062944133203,72.65395770086704,129.18889279180428,17.73387278153398,33.86669337231301,0.8082846020764477,32.49283797120706,35.656078599102216,1.4788412858238817,23.870206452731665,1.717213954386092,21.17069026714307,27.170802971643184,1.9263213269569646,3.8825924520411284,0.054055710599958166,3.7617394997672857,3.974377890134911,0.151917453357196,11857.715430861725,2.0161263675884946e-11,11857.715430861688,11857.71543086176
15.6312625250501,50.184022051896235,1.3631650951648673,47.886037751597115,53.24733860735456,2.285988772355088,99.77064472371987,17.32581534695393,72.50738934647785,128.94672421766916,17.7057647830791,34.16482431175906,0.802539292779271,32.801112022427006,35.94079437097802,1.4848694674336456,23.84635396185876,1.7096067445145315,21.158796557572547,27.13232893034938,1.9191465347685182,3.8676522701975755,0.053589330642188224,3.747850127779363,3.9586413360191566,0.15124113367015254,11875.751503006013,2.0239067155782137e-11,11875.751503005977,11875.751503006048
15.781563126252506,50.55049577772678,1.353032558574682,48.26975584294107,53.590937669165434,2.2907609320730624,99.5828867173354,17.2987283170555,72.36460806176612,128.70881340614136,17.67784434543003,34.459561966192396,0.7967699427944295,33.106058002607256,36.22207016995218,1.4908574049168821,23.822537712912222,1.7020371602169224,21.146879941328397,27.093963449757936,1.9120095809636357,3.8529332970888035,0.05312334674130326,3.7341806622947895,3.9431251753047696,0.15057291146576057,11893.787575150302,2.0218621583176886e-11,11893.787575150265,11893.787575150336
15.93186372745491,50.91192308252139,1.3428872642729612,48.64848259935732,53.929469991106146,2.2954889988767886,99.39913271296493,17.27179851837288,72.22559140335983,128.47513536163365,17.65010799349001,34.75092674906712,0.7909821043454014,33.40768521689512,36.499938365812234,1.4968067466631987,23.798757646345415,1.6945049881975807,21.134940694148952,27.055706060300544,1.9049102497497536,3.8384336491189797,0.05265808779181381,3.720728500958577,3.9278281646231132,0.1499128552450215,11911.823647294592,2.0198155314561607e-11,11911.823647294555,11911.823647294626
16.082164328657317,51.268340431900036,1.332736322269206,49.022241176421694,54.262987660699494,2.3001754389975777,99.21935506223167,17.24502291605096,72.09031422511548,128.2456626796078,17.622552530177764,35.03894086920803,0.7851807711553761,33.7060064651894,36.774432232859105,1.5027188430154594,23.775013702636933,1.6870100165539177,21.12297908961956,27.017556295180036,1.8978483267119557,3.824151303294189,0.05219382514282004,3.707490990256068,3.9127487456175882,0.1492610066759069,11929.859719438882,2.038972721419175e-11,11929.859719438844,11929.859719438915
16.23246492985972,51.6197860859347,1.3225868764928301,49.39105536165275,54.591543984519284,2.304822718365348,99.04352430401349,17.218398365669202,71.95874991785591,128.02036589955497,17.595174639589153,35.32362783766704,0.7793709615066808,34.001035050258565,37.04558594530131,1.5085950500995895,23.7513058223847,1.6795520348349577,21.110995399175078,26.979513690521614,1.8908235988653637,3.8100841888227546,0.05173083350528043,3.694465460815207,3.8978854176714393,0.14861740528243464,11947.895791583172,2.0511071633253827e-11,11947.895791583132,11947.895791583203
16.382765531062127,51.96630020750382,1.3124454560948466,49.754952440320196,54.91519334549303,2.30943293758637,98.87160906906428,17.191921743574415,71.83086927881257,127.79921294410072,17.56797101382577,35.605012538529394,0.7735572742818438,34.29278675246165,37.31343447728748,1.514436505624504,23.72763394619652,1.672130833962503,21.098989892118503,26.941577785164622,1.8838358545819525,3.796230139915999,0.051269373271889525,3.6816492107668606,3.8832365730553033,0.14798208058975904,11965.93186372746,2.0527196692059835e-11,11965.931863727421,11965.931863727492
16.53306613226453,52.30792461451303,1.302318000553479,50.11396278389163,55.23399061006863,2.314007856990496,98.70357631233955,17.165590128633703,71.70664216295053,127.58217052960339,17.540938532610987,35.883121058871794,0.7677438973702522,34.58127954453664,37.57801319099214,1.5202441410616492,23.703998014769326,1.6647462062477938,21.08696283562851,26.90374812061269,1.8768848836054979,3.7825869836718407,0.05080970516401575,3.6690395273959053,3.868800658555193,0.14735506022438474,11983.967935871748,2.0255408754856113e-11,11983.96793587171,11983.96793587178
16.683366733466936,52.64470293646967,1.2922102450941377,50.46811828707555,55.54799151213428,2.3185491334922426,98.53939116448709,17.13940082540251,71.58603603865954,127.36920337968998,17.514074284846497,36.15798079696501,0.7619348578158958,34.86653251263492,37.83935810171857,1.5260188226336262,23.680397968874367,1.6573979453859857,21.07491449480147,26.866024241089217,1.8699704770451995,3.7691524742761384,0.05035208316254149,3.6566336719507704,3.8545759495206253,0.1467363651586059,12002.004008016034,2.016536607976826e-11,12002.004008015998,12002.004008016069
16.83366733466934,52.97667995647974,1.2821276461843172,50.81745320187216,55.85725272348608,2.3230582660944314,98.37901756937126,17.113350821217363,71.46901777444185,127.16027463023846,17.487375042105427,36.42962000057982,0.7561340169487742,35.14856642992162,38.09750592586851,1.531761339577069,23.65683374929711,1.6500858464029533,21.06284513264639,26.82840569341002,1.8630924273262959,3.755924279790769,0.049896705203611315,3.644428860627792,3.840560409512734,0.14612599240784227,12020.040080160321,2.0263574612375845e-11,12020.040080160286,12020.040080160357
16.983967935871746,53.30390179845024,1.2720750328764074,51.162003711895636,56.16183086046267,2.3275364192714805,98.22241809518478,17.087437700657844,71.35555217750965,126.95534625797804,17.460838152089565,36.69806790245734,0.750344767584339,35.42740346177934,38.352493390555814,1.5374722658080484,23.633305296922607,1.6428097056962088,21.050755010114578,26.79089202706376,1.8562505282266164,3.7429000019140055,0.049443706001002265,3.6324223410570684,3.8267517570960505,0.14552391368268786,12038.076152304613,2.0349118276820882e-11,12038.076152304575,12038.076152304648
17.13426853707415,53.62641555592167,1.2620570320805737,51.50180772213126,56.461783161562316,2.331984659244804,98.06955430284822,17.061658641945538,71.24560373614885,126.75437863415904,17.43446055924227,36.96335445481382,0.744570395005203,35.70306701924662,38.60435770310782,1.5431521390829583,23.60981255265032,1.635569320973619,21.038644386106412,26.753482794134445,1.8494445748196682,3.730077206378125,0.04899325564354142,3.6206113462054645,3.81314795544683,0.14493011025848615,12056.112224448902,2.0037801010421267e-11,12056.112224448865,12056.112224448936
17.284569138276556,53.944269590650016,1.2520780571930925,51.83690469801386,56.757167555661404,2.336403962806699,97.92038645179994,17.03601117196709,71.13907533117491,126.55733131182988,17.408239541377746,37.22551054151247,0.7388140106491561,35.97558164688922,38.85313659779941,1.548801439262293,23.586355457461096,1.6283644912894908,21.026513517499986,26.716177549349982,1.8426743635065643,3.7174534855820864,0.04854555519967498,3.6089931112407543,3.7997471555248494,0.14434457331432549,12074.14829659319,2.0079039582568327e-11,12074.148296593154,12074.148296593225
17.43486973947896,54.25751299021344,1.2421421434568067,52.16733550406217,57.04804157610468,2.3407951192517578,97.77487402615876,17.01049267772642,71.03582691864399,126.36416240649221,17.382172235502576,37.484567597014724,0.7330784835095643,36.24497290974294,39.098867580337576,1.5544205486080471,23.562933952381663,1.6211950170127,21.01436265915904,26.678975850053202,1.8359396919860311,3.705026504165565,0.04810076618699123,3.597564878202447,3.786547361949978,0.1437672816066374,12092.18436873748,1.9813629619977936e-11,12092.184368737442,12092.184368737513
17.585170340681366,54.56619555727409,1.232252924539702,52.49314229389651,57.334463017745456,2.345158727708055,97.63297574273126,16.985100790684026,70.93598298764843,126.17482958169592,17.356256013955868,37.740557600177425,0.7273663919029537,36.51126731694295,39.341588383660856,1.5600097355435616,23.53954797849806,1.6140606998102438,21.00219206394406,26.64187725610581,1.829240359238954,3.692793839954386,0.04765910282209457,3.5863238978482808,3.7735468356095847,0.14319822700959228,12110.220440881767,1.9805278247796614e-11,12110.22044088173,12110.220440881802
17.73547094188377,54.87036787302924,1.2224140212492447,52.81436828237473,57.616490372026924,2.349495411730191,97.4946494918789,16.959833052281446,70.83950382045109,125.9892893336032,17.330488156596275,37.99351311736435,0.7216803086238454,36.77449216198096,39.58133726980448,1.5655692950419717,23.51619747695792,1.606961342654423,20.99000198274313,26.604881329968137,1.8225761655336075,3.6807529651102953,0.047220648258812406,3.575267358585824,3.7607430258319927,0.142637352529911,12128.256513026055,2.00047489450169e-11,12128.25651302602,12128.25651302609
17.885771543086175,55.170080984839785,1.2126285835818074,53.13105785857046,57.894181362192,2.3538055738245904,97.35985263866795,16.93468717602457,70.74634929292475,125.80749783917199,17.304866109498057,38.243467083858434,0.7160224790739849,37.034675601668994,39.818152010471394,1.5710993947033796,23.492882388968937,1.5998967498045322,20.977792664474883,26.5679876366112,1.8159469124083036,3.6689013683278993,0.04678545415625998,3.564392530823543,3.7481333950301297,0.1420845904360089,12146.292585170342,2.0234979693929735e-11,12146.292585170308,12146.292585170379
18.03607214428858,55.46538655464123,1.202899484982472,53.44325676888097,58.16759377611638,2.358089510906737,97.22854188174999,16.909660897245278,70.65647840446294,125.6294103205142,17.279387336812487,38.490452906504835,0.7103949607512265,37.29184677758675,40.052070465415746,1.5766001490752866,23.46960265579434,1.592866726799318,20.965564356109457,26.53119574355404,1.8093524026635113,3.6572365187691642,0.04635361113307944,3.553696674056991,3.735715564083848,0.14153988435646156,12164.328657314629,2.0466662214363465e-11,12164.328657314596,12164.328657314669
18.186372745490985,55.75633654854089,1.1932295286697858,53.7510110735628,58.43678577860137,2.3623475153356375,97.10067354861074,16.884751933187736,70.56985029380553,125.45498145876195,17.254049283876462,38.734504249048356,0.7047997614515763,37.54603510013976,40.283130799062484,1.5820716785362805,23.44635821874228,1.5858710804529688,20.953317302686287,26.494505220776364,1.8027924403569802,3.6457558367885743,0.04592516882768823,3.5431771413243864,3.723486972186131,0.14100316187224912,12182.364729458921,2.0124304408002837e-11,12182.364729458886,12182.364729458957
18.336673346693388,56.04298313827407,1.1836212084938298,54.05436753995977,58.701814946830545,2.3665797533567767,96.97620369645902,16.859958202910622,70.48642333072719,125.28416604085295,17.228849593113026,38.9756549596227,0.6992386672008531,37.79727051388802,40.51137080861611,1.587514031754394,23.423149019224002,1.5789096188103309,20.94105174732775,26.457915640740808,1.7962668307642082,3.6344569230075443,0.04550045008965959,3.5328312835650952,3.711446613744817,0.14047444456325875,12200.400801603211,2.014073912238587e-11,12200.400801603175,12200.400801603246
18.486973947895795,56.325378817229,1.1740768420252927,54.353373616549646,58.96273853578579,2.370786341685618,96.8550879934454,16.835277634997794,70.40615554062342,125.11691837576424,17.203785914904298,39.21393915590464,0.6937133461777565,38.045583479796846,40.736828108036505,1.5929272386146813,23.399974998627265,1.5719821512263994,20.928767931252175,26.421426578394517,1.7897753804450007,3.6233371957312674,0.04507938156101604,3.522656478518119,3.6995913583078885,0.13995361738618564,12218.436873747498,2.029620518844367e-11,12218.436873747463,12218.436873747534
18.637274549098198,56.603576248637616,1.1645984879781424,54.64807767936471,59.21961378148613,2.3749673058038794,96.73728188273486,16.810708264696327,70.32900487321902,124.95319249664095,17.178856003825146,39.449391108453675,0.6882252820254248,38.29100514496883,40.95954033849587,1.5983112798416312,23.376836098551017,1.565088488179747,20.91646609379577,26.385037611091818,1.7833178970824743,3.6123941886554793,0.04466201779382177,3.512650017638069,3.687918769742395,0.13944061040282493,12236.472945891788,2.0128414344614256e-11,12236.472945891752,12236.472945891823
18.787575150300604,56.877628226513494,1.1551880639239844,54.93852817340833,59.4724976410191,2.3791226413144897,96.62274059367317,16.786247986902495,70.25492898737842,124.79294149176584,17.15405747694649,39.68204522899375,0.6827758745018356,38.53356675044278,41.17954498659499,1.6036661331441713,23.35373226047232,1.5582284415265437,20.904146472421452,26.348748318652717,1.7768941896992536,3.601625378125838,0.044248447440520595,3.502809054362043,3.676426430186136,0.138935361773134,12254.509018036077,2.019405957178107e-11,12254.50901803604,12254.509018036111
18.937875751503007,57.14758750427542,1.1458472688070451,55.22477411838792,59.72144647523877,2.383252273665477,96.5114193390345,16.761895013692204,70.18388532849688,124.63611921938022,17.12938826298589,39.91193593168984,0.6773663517513245,38.77329997760043,41.3968791626919,1.6089917328216934,23.33066342614077,1.5514018241745873,20.891809302736803,26.312558283283035,1.7705040683771096,3.591028268921358,0.04383871631850389,3.4931308670225563,3.6651119287824185,0.13843779605018755,12272.545090180365,2.00501814879759e-11,12272.545090180329,12272.5450901804
19.088176352705414,57.41350688561583,1.1365776626668138,55.506864820714746,59.966516426224516,2.3873561031784427,96.40327319712188,16.73764754328983,70.11583120816874,124.48267929721777,17.104846277417526,40.13909771445163,0.6719978534999959,39.01023673693272,41.61157986322779,1.6142880102124493,23.307629537151417,1.5446084504147448,20.879454818512873,26.27646708957815,1.764147344539114,3.58060044716825,0.04343276445913511,3.4836133214282246,3.6539729199810562,0.1379478065876319,12290.581162324652,2.0210437562771497e-11,12290.581162324617,12290.581162324688
19.238476953907817,57.675439101766,1.127380640595775,55.784849779654394,60.2077633064116,2.3914339910287734,96.29825726109235,16.713503724231497,70.0507239952732,124.33257495099986,17.08042938847186,40.36356505474624,0.6666714083988663,39.244409123290076,41.823683892857375,1.619554881989644,23.284630535368144,1.537848135572136,20.867083251688143,26.240474324484204,1.7578238306502043,3.5703393981968015,0.043030661649126015,3.474253756282322,3.6430069008977948,0.1374653239177317,12308.617234468942,2.0185865593122864e-11,12308.617234468906,12308.617234468977
19.38877755511022,57.93343668935542,1.1182573853822797,56.05877890719943,60.44524226934437,2.395485735883395,96.19632671654426,16.68946184818974,69.98852101191122,124.18575956901785,17.056135606345944,40.58537234775652,0.6613878946623553,39.475849561207724,42.03322763485128,1.6247922336064895,23.261666362419113,1.531120696404648,20.85469483239432,26.2045795773436,1.7515333405561047,3.5602426727206073,0.04263269259819915,3.4650496323560445,3.6322126075341665,0.13699034684176514,12326.65330661323,1.9996477392484248e-11,12326.653306613194,12326.653306613265
19.539078156312627,58.18755207717934,1.1092090098889804,56.32870183952252,60.67900806648617,2.3995111461672236,96.09743681241414,16.665520286046334,69.92917964398792,124.0421868803983,17.03196302036386,40.80455393517254,0.6561481361543074,39.704590316008556,42.24024722951378,1.6299999612778815,23.238736960338663,1.5244259505802313,20.842289788969634,26.168782439798363,1.7452756890361738,3.5503077641096157,0.042238643605524366,3.455998411749949,3.621586400556546,0.13652271551795117,12344.689378757517,2.0308428137572333e-11,12344.689378757483,12344.689378757554
19.68937875751503,58.4378375158071,1.1002364639721551,56.59466870409092,60.90911508934451,2.4035099955163703,96.00154289604194,16.641677409639225,69.87265734640032,123.90181068687099,17.007909722608712,41.02114407495388,0.6509528456768645,39.930664045441866,42.444778601256274,1.6351779485042857,23.21584227117203,1.5177637169783216,20.829868347965363,26.133082505802196,1.7390506920593487,3.5405322540709916,0.041848560105181724,3.447097629873911,3.611126471318419,0.13606235406118647,12362.725450901808,2.0434303834894117e-11,12362.72545090177,12362.725450901842
19.839679358717436,58.68434483784635,1.091340567740084,56.85672920710807,61.13561698409899,2.4074820324219175,95.9086006206176,16.617931601387234,69.81891177756202,123.76458450491444,16.983973818848916,41.23517678747163,0.6458026545684984,40.15410313914388,42.646857189710076,1.6403260738955885,23.192982236650852,1.5111338159490437,20.81743073416362,26.097479371665013,1.7328581670031362,3.530913858697158,0.041462512496576,3.4383448580630316,3.600830365587577,0.13560919820455242,12380.761523046098,2.0324713968688023e-11,12380.76152304606,12380.761523046132
19.98997995991984,58.92712573874398,1.08252189888864,57.1149333261558,61.35856659384458,2.411426940298777,95.81856574013626,16.594281405076682,69.76790081930149,123.63046259313136,16.960153574468965,41.44668601353415,0.6406980193052415,40.37494022039405,42.84651793017571,1.6454441807180935,23.170156799072167,1.504536068585148,20.80497717059542,26.061972635928793,1.7266979320327327,3.5214501225290733,0.04108047587367851,3.429737704554838,3.5906957439583227,0.1351631478792923,12398.797595190386,2.016536607976826e-11,12398.797595190348,12398.797595190419
20.140280561122246,59.16623161286503,1.0737812121283428,57.36933059349136,61.578016908636314,2.4153445225597467,95.73139422502808,16.570725244658245,69.71958261697229,123.49939928211182,16.936447140139627,41.655705524500945,0.635639514225974,40.59320766194008,43.04379585506082,1.6505321892015954,23.147365900697114,1.4979702973303188,20.79250787855028,26.026561899444573,1.720569806620311,3.512138712638903,0.04070247464471437,3.4212737974478125,3.5807202956990385,0.13472412201100456,12416.833667334673,2.0202250226983722e-11,12416.833667334635,12416.83366733471
20.29058116232465,59.401713299839216,1.0651189347948002,57.6199706684356,61.7940198815163,2.4192344669816492,95.64704248527917,16.547261710893647,69.67391553706244,123.37134889809344,16.912852833914656,41.862268757158446,0.630627496000518,40.80893792326003,43.238725339514986,1.6555899594593264,23.124609483441446,1.4914363259311478,20.780023077594194,25.991246765309757,1.7144736114958332,3.5029772646955637,0.040328489129356486,3.4129508381296083,3.570901705755865,0.13429202467188567,12434.86973947896,2.0385669960701342e-11,12434.869739478923,12434.869739478998
20.440881763527056,59.63362157408051,1.05653547535074,57.86690309006124,62.00662696803065,2.4230965018811594,95.56546698959707,16.52388935773179,69.63085809568608,123.24626639983951,16.88936893906469,42.066409103771726,0.6256623080038134,41.0221633918214,43.431340427090866,1.6606173816763108,23.10188748976204,1.4849339788362124,20.76752298557964,25.956026838855287,1.708409168139001,3.493963457742601,0.039958521782986735,3.4047665267741687,3.5612376676715636,0.13386676785992535,12452.905811623252,2.011608201566451e-11,12452.905811623214,12452.905811623286
20.59118236472946,59.86200657177549,1.0480311914358964,58.11017647996723,62.21588914127664,2.4269303624827883,95.48662469942107,16.500606856994484,69.59036898272763,123.12410700671096,16.865993858646124,42.26815957822952,0.6207442373486838,41.232915970695025,43.62167485214286,1.6656143478964036,23.07919986218817,1.4784630820009022,20.755007818659973,25.92090172764458,1.7023762994703056,3.485095075454258,0.0395925718534358,3.3967186074201257,3.551725949649763,0.13344826592873835,12470.941883767538,2.0234979693929735e-11,12470.9418837675,12470.941883767575
20.741482965931866,60.08691812069227,1.0396062314005237,58.349840402340135,62.42185645340706,2.4307357335877713,95.41047284318097,16.477412892546216,69.55240761304984,123.00482610376763,16.842726010196102,42.46755299576565,0.6158734561738738,41.44122809946982,43.80976177126412,1.6705807364107363,23.05654654282788,1.4720234623530857,20.74247779131422,25.88587104144723,1.6963748293759373,3.476369831044356,0.03923064747154429,3.3888047473988796,3.54236425195857,0.1330364330807899,12488.977955911827,2.0365371568770556e-11,12488.97795591179,12488.977955911863
20.89178356713427,60.30840557536683,1.0312608115706325,58.58594349760467,62.6245789547549,2.4345123644775533,95.33696904723051,16.45430607270559,69.5169336966793,122.88837958682458,16.819563740986947,42.66462187191659,0.6110501765159969,41.6471316535418,43.9956343261903,1.675516465935385,23.033927474246077,1.4656149477796017,20.72993311633913,25.850934392220157,1.6904045827114067,3.4677854254112965,0.03887273906530436,3.3810226645827806,3.5331503319975046,0.13263117752738798,12507.014028056114,2.0494933887534925e-11,12507.014028056079,12507.014028056152
21.042084168336675,60.52651767353318,1.022995006767584,58.81853343527807,62.82410533537579,2.4382599733969816,95.2660714294081,16.43128524684005,69.48390721435091,122.77472381648073,16.796505638411197,42.8593983479212,0.6062744856858074,41.85065798745545,44.17932477975646,1.680421431699048,23.01134259904222,1.4592373677031185,20.717374004868862,25.816091394092272,1.684465385793125,3.4593395568918472,0.03851883382831464,3.3733701671202647,3.5240820270848556,0.1322324062089356,12525.050100200406,2.0365371568770556e-11,12525.050100200368,12525.050100200442
21.19238476953908,60.74130307547223,1.0148087617419503,59.04765916718365,63.02048435188615,2.4419782716121703,95.19773818097917,16.40834922063562,69.45328783114623,122.66381548537987,16.77355024820242,43.05191451091473,0.601546407254861,42.05183919707679,44.360865435334766,1.6852955394016862,22.98879185975928,1.4528905520905846,20.70480066642009,25.781341663363037,1.6785570655358315,3.4510302385266027,0.03816895101067761,3.365845013526986,3.515157082330939,0.13184004615168754,12543.086172344694,2.0667754312512607e-11,12543.086172344656,12543.08617234473
